elec,heat,cool
4.251897798581765,4.527794935409297,0.0
4.251897798581765,4.336543412269039,0.0
4.251897798581765,4.241483483607609,0.0
4.251897798581765,4.343107074009947,0.0
4.251897798581765,4.573061568105215,0.0
4.251897798581765,4.850772359694679,0.0
15.864494108898121,24.452916208767768,0.0
62.31487935016354,101.75887077679137,0.0
122.33429131783691,70.25754504970709,0.0
131.06702647787017,41.21259864780825,0.0
141.9063765313583,30.26558669439113,0.0
60.61820235914381,32.721311992000885,0.0
131.0405833452368,24.442413102472486,0.0
131.0405833452368,21.23640063051239,0.0
131.06702647787017,16.642805685510268,0.0
131.06702647787017,17.54278069513741,0.0
131.06702647787017,20.614813314534945,0.0
75.11065981974322,45.189245237947425,0.0
51.885467199110515,56.261585894934676,0.0
65.75058740261349,54.95689157522686,0.0
70.07426868234953,53.573621044449254,0.0
33.28004933530888,6.294777942694496,0.0
33.28004933530888,17.43376458334276,0.0
18.702076366144155,6.836166869737686,0.0
4.251897798581765,7.332968163575396,0.0
4.251897798581765,7.399283780474917,0.0
4.251897798581765,7.5882719719803795,0.0
4.251897798581765,7.843575780385363,0.0
4.251897798581765,8.099332255117304,0.0
4.251897798581765,8.32611808492386,0.0
15.864494108898121,30.49166909457281,0.0
62.31487935016354,126.12512489696647,0.0
122.33429131783691,89.62289736940426,0.0
131.06702647787017,53.9711766076969,0.0
141.9063765313583,44.75428675037583,0.0
60.61820235914381,47.75015545358757,0.0
131.0405833452368,30.83239407065087,0.0
131.0405833452368,24.20534136335686,0.0
131.06702647787017,16.3855379686192,0.0
131.06702647787017,13.201701472255664,0.0
131.06702647787017,12.622486109650223,0.0
75.11065981974322,33.64384296987271,0.0
51.885467199110515,44.94467794124579,0.0
65.75058740261349,44.777041408769556,0.0
70.07426868234953,45.78434931739611,0.0
33.28004933530888,6.209676673226167,0.0
33.28004933530888,18.885012827573924,0.0
18.702076366144155,7.59958863015436,0.0
4.251897798581765,7.349943150836366,0.0
4.251897798581765,6.876680506000534,0.0
4.251897798581765,6.633598688423449,0.0
4.251897798581765,6.529259100059356,0.0
4.251897798581765,6.47041247755466,0.0
4.251897798581765,6.418808516281313,0.0
15.864494108898121,24.031593781245864,0.0
62.31487935016354,96.79673342031664,0.0
122.33429131783691,67.27737128952504,0.0
131.06702647787017,40.08492388875212,0.0
141.9063765313583,35.48433295144871,0.0
60.61820235914381,43.95608362875434,0.0
131.0405833452368,36.49386784051124,0.0
131.0405833452368,32.97250771557384,0.0
131.06702647787017,29.290107767851886,0.0
131.06702647787017,30.353102598084703,0.0
131.06702647787017,35.27656518008568,0.0
75.11065981974322,80.38430111198721,0.0
51.885467199110515,85.88164188257971,0.0
65.75058740261349,77.33338502785215,0.0
70.07426868234953,74.69144609034905,0.0
33.28004933530888,15.368248133427976,0.0
33.28004933530888,40.467690630661146,0.0
