elec,heat,cool
4.251897798582027,57.317910870809,0.0
4.251897798582027,63.43072232671664,0.0
4.251897798582027,67.79402442931932,0.0
4.251897798582027,5.002855705974752,0.0
4.251897798582027,67.632390815033,0.0
4.251897798582027,72.24334964396316,0.0
15.864494108899097,369.7315547778303,0.0
62.31487935016737,317.7394184398479,0.0
122.33429131784443,229.4273464497716,0.0
131.06702647787824,165.08836047555903,0.0
141.90637653136702,142.168437036795,0.0
60.61820235914753,150.5819624479733,0.0
131.04058334524484,138.03639775043246,0.0
131.04058334524484,136.19064545647782,0.0
131.06702647787824,119.29696198226148,0.0
131.06702647787824,137.88294866469812,0.0
131.06702647787824,146.22084202806298,0.0
75.11065981974784,167.22950759771462,0.0
51.885467199113705,181.3515604174732,0.0
65.75058740261753,192.7340035203421,0.0
70.07426868235385,199.45810507484484,0.0
33.28004933531093,54.37037961227892,0.0
33.28004933531093,53.841177197398004,0.0
18.702076366145306,54.67485223453917,0.0
4.251897798582027,55.73003513179034,0.0
4.251897798582027,55.01422912566525,0.0
4.251897798582027,54.37655498292441,0.0
4.251897798582027,54.456297812564,0.0
4.251897798582027,55.18257509934884,0.0
4.251897798582027,56.36368185889282,0.0
15.864494108899097,296.89159273816574,0.0
62.31487935016737,253.8022394495085,0.0
122.33429131784443,226.0247516165526,0.0
131.06702647787824,211.01578991337703,0.0
141.90637653136702,200.4870553379379,0.0
60.61820235914753,204.82702324246645,0.0
131.04058334524484,188.71556647093098,0.0
131.04058334524484,175.70761861125712,0.0
131.06702647787824,163.197394268348,0.0
131.06702647787824,154.24177279495467,0.0
131.06702647787824,152.20616195344056,0.0
75.11065981974784,163.61148482954945,0.0
51.885467199113705,173.8725109924826,0.0
65.75058740261753,177.07221448808107,0.0
70.07426868235385,178.43419502278962,0.0
33.28004933531093,50.735502751468196,0.0
33.28004933531093,50.74382607712081,0.0
18.702076366145306,52.71403780740809,0.0
4.251897798582027,55.20969303131382,0.0
4.251897798582027,55.98483629451077,0.0
4.251897798582027,56.5760609102225,0.0
4.251897798582027,57.39899617232804,0.0
4.251897798582027,58.375778711819066,0.0
4.251897798582027,59.27335541042227,0.0
15.864494108899097,291.36292255120657,0.0
62.31487935016737,246.4249192773641,0.0
122.33429131784443,214.98572562001172,0.0
131.06702647787824,195.2150460048253,0.0
141.90637653136702,179.65028170573567,0.0
60.61820235914753,182.83895145767664,0.0
131.04058334524484,166.42728398510974,0.0
131.04058334524484,158.87428843174234,0.0
131.06702647787824,156.46141240850326,0.0
131.06702647787824,161.88880875387156,0.0
131.06702647787824,162.50221341660256,0.0
75.11065981974784,178.21656991438354,0.0
51.885467199113705,187.69365709859062,0.0
65.75058740261753,189.08168312163835,0.0
70.07426868235385,187.41490579528735,0.0
33.28004933531093,54.94146714979882,0.0
33.28004933531093,54.89931353278396,0.0
18.702076366145306,57.335094510866014,0.0
4.251897798582027,60.6998660295305,0.0
4.251897798582027,62.47488234854511,0.0
4.251897798582027,64.04960186314511,0.0
4.251897798582027,16.72827359550534,0.0
4.251897798582027,64.30198657648255,0.0
4.251897798582027,67.66111971325334,0.0
15.864494108899097,310.89452053123506,0.0
62.31487935016737,268.2501284817585,0.0
122.33429131784443,233.1530694401166,0.0
131.06702647787824,210.70521715495775,0.0
141.90637653136702,193.4394863754891,0.0
60.61820235914753,196.8500589310457,0.0
131.04058334524484,169.24875476963908,0.0
131.04058334524484,157.67489066124097,0.0
131.06702647787824,130.53330491595796,0.0
131.06702647787824,79.67508541880346,0.0
131.06702647787824,123.47257962817534,0.0
75.11065981974784,142.36464978244095,0.0
51.885467199113705,159.32234729429032,0.0
65.75058740261753,169.43852012333863,0.0
70.07426868235385,176.97935718491743,0.0
33.28004933531093,54.19048838043203,0.0
33.28004933531093,55.46691064341727,0.0
18.702076366145306,58.32879219603816,0.0
4.251897798582027,61.48413810150777,0.0
4.251897798582027,62.72646157875486,0.0
4.251897798582027,63.73358398272155,0.0
4.251897798582027,64.97537047121686,0.0
4.251897798582027,66.39436324780016,0.0
4.251897798582027,67.77522982300695,0.0
15.864494108899097,315.74796627995875,0.0
62.31487935016737,119.73628607887512,0.0
122.33429131784443,228.26247664139282,0.0
131.06702647787824,217.5159308460817,0.0
141.90637653136702,205.84467461153548,0.0
60.61820235914753,207.77588187375866,0.0
131.04058334524484,189.60556116395517,0.0
131.04058334524484,175.16626169191738,0.0
131.06702647787824,53.09753249709113,0.0
131.06702647787824,155.0016451762588,0.0
131.06702647787824,151.97718431507545,0.0
75.11065981974784,159.1487219527516,0.0
51.885467199113705,170.95725326389137,0.0
65.75058740261753,180.78216709004093,0.0
70.07426868235385,190.232228470247,0.0
33.28004933531093,59.82913876851638,0.0
33.28004933531093,61.03790044877712,0.0
18.702076366145306,63.446831989270095,0.0
4.251897798582027,65.8898623155012,0.0
4.251897798582027,66.27998464367066,0.0
4.251897798582027,66.4051030228358,0.0
4.251897798582027,66.86234894497797,0.0
4.251897798582027,67.55640690665588,0.0
4.251897798582027,68.24133605955352,0.0
4.251897798582027,68.62850494958818,0.0
4.251897798582027,68.43169857206016,0.0
4.251897798582027,67.32794033625518,0.0
4.251897798582027,65.69672470097066,0.0
15.091247852070795,61.455409203287445,0.0
15.091247852070795,59.53191549440519,0.0
12.958189825982435,59.747064498669054,0.0
12.958189825982435,61.08235500754518,0.0
4.251897798582027,13.405924188231596,0.0
4.251897798582027,60.44750345967551,0.0
4.251897798582027,64.30791390026391,0.0
