elec,heat,cool
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
15.864494108898144,6.635554554943056,0.0
62.31487935016362,21.38819881438306,0.3705941754365659
122.33429131783708,12.749264645090463,0.019087120248100255
131.06702647787037,6.781891891631786,0.0201005956595038
141.9063765313585,3.177882465039537,0.0018580382542398475
60.618202359143886,2.5595842085144582,0.001013475411403553
131.04058334523697,1.9698171308406403,6.218009474097933
131.04058334523697,1.5629563846842647,10.920197557873289
131.06702647787037,0.7713235469660382,19.99012683966082
131.06702647787037,0.6660956507726761,27.144925419032766
131.06702647787037,0.6343738884799832,26.74865653317398
75.11065981974333,0.8513949198711913,15.306921292874076
51.88546719911059,1.4096856647478109,2.0416462162724582
65.75058740261358,2.216473773812836,0.08394954657792765
70.07426868234963,3.948776510388459,0.04611313121886167
33.28004933530893,0.0,0.0
33.28004933530893,0.0,0.0
18.702076366144183,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
15.864494108898144,6.851409796230666,0.0
62.31487935016362,21.985390134295592,0.0
122.33429131783708,13.952175959883968,0.0
131.06702647787037,8.824049366269495,0.0
141.9063765313585,4.960314176069957,0.0
60.618202359143886,5.217094785731311,0.0
131.04058334523697,2.890484525815217,0.03175556289064466
131.04058334523697,2.364038257979038,2.2362334952619403
131.06702647787037,0.9392586792583019,10.568183764979118
131.06702647787037,0.6937678263897059,23.120921298054963
131.06702647787037,0.6692248768402337,22.09545309428313
75.11065981974333,0.9477873542267434,6.618332261602338
51.88546719911059,1.7476420800440433,0.08327389630365861
65.75058740261358,2.8301088699235155,0.0
70.07426868234963,4.859749440290994,0.0
33.28004933530893,0.0,0.0
33.28004933530893,0.0,0.0
18.702076366144183,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
15.864494108898144,6.595549547177418,0.0
62.31487935016362,21.688788588990224,0.2118163609833426
122.33429131783708,13.284607732138326,0.20978941016053548
131.06702647787037,6.184761929093127,0.006418677605555837
141.9063765313585,3.3844113854983453,0.04814008204166877
60.618202359143886,3.019580440445441,0.04577530608172716
131.04058334523697,2.0216641117639003,4.157782875283077
131.04058334523697,1.5128274102294677,10.877631590594335
131.06702647787037,0.7353681258760614,16.95324776939007
131.06702647787037,0.59964561486748,20.474568086311717
131.06702647787037,0.5523390796108724,19.81665363174224
75.11065981974333,0.7112546779437049,7.004973131052791
51.88546719911059,1.230031274045674,0.05185615855014847
65.75058740261358,2.0235661903539843,0.022127546482310915
70.07426868234963,3.1921173757782304,0.0
33.28004933530893,0.0,0.0
33.28004933530893,0.0,0.0
18.702076366144183,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
15.864494108898144,6.334473921344906,0.0
62.31487935016362,20.81119407047497,0.1511767488676967
122.33429131783708,12.566051526703651,0.19965465604649998
131.06702647787037,7.149667990630626,0.21789721345176394
141.9063765313585,3.688621245164054,0.13276527889386547
60.618202359143886,3.3762508547731462,0.032431213164913694
131.04058334523697,2.2902253372090002,3.272174278284939
131.04058334523697,1.8753267750751725,11.37710605584772
131.06702647787037,0.8445228939973392,17.493092338531028
131.06702647787037,0.6934610395203377,21.188561513645517
131.06702647787037,0.6309378755430571,21.326225257027836
75.11065981974333,0.8495541986549808,10.594871950812744
51.88546719911059,1.419809631436968,1.0227656026747525
65.75058740261358,2.129959876650947,0.06317330064415481
70.07426868234963,3.07639736865247,0.0427348798475165
33.28004933530893,0.0,0.0
33.28004933530893,0.0,0.0
18.702076366144183,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
4.251897798581771,0.0,0.0
15.864494108898144,4.547808551517202,0.0
62.31487935016362,11.90670518705708,0.0
122.33429131783708,5.267407832307729,0.0
131.06702647787037,2.3110868443260517,0.8815546953525241
141.9063765313585,1.4433095056305876,3.538380486346939
60.618202359143886,1.0849824422082932,0.5694042686402296
131.04058334523697,1.4137352514234736,5.256896958950231
131.04058334523697,1.4908001130088164,8.644607434135175
131.06702647787037,0.6839506465699171,15.832681789514877
131.06702647787037,0.5474918470748515,25.317122514566464
131.06702647787037,0.5055847607191278,27.809765288913496
75.11065981974333,0.6591009101510765,13.49645205366112
51.88546719911059,0.9920260207896671,5.067039231880631
65.75058740261358,1.3744051747704442,2.660879692640029
70.07426868234963,1.7047532757063402,2.2230583149136938
33.28004933530893,0.0,0.0
33.28004933530893,0.0,0.0
18.702076366144183,0.0,0.0
